2016-04-05 16:55:25,244 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0x19 zxid:0x54 txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.main.IRoleService Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.main.IRoleService
2016-04-05 16:55:25,247 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0x1a zxid:0x55 txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.main.IRoleService/providers Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.main.IRoleService/providers
2016-04-05 16:55:25,251 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0x1d zxid:0x56 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:55:25,254 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0x1e zxid:0x57 txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.main.IRoleService Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.main.IRoleService
2016-04-05 16:55:25,258 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0x1f zxid:0x58 txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.main.IRoleService/configurators Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.main.IRoleService/configurators
2016-04-05 16:55:25,262 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0x22 zxid:0x59 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:55:25,266 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0x23 zxid:0x5a txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.main.IRoleService Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.main.IRoleService
2016-04-05 17:30:43,634 [myid:] - INFO  [SessionTracker:ZooKeeperServer@347] - Expiring session 0x153e59e20270003, timeout of 30000ms exceeded
2016-04-05 17:30:43,637 [myid:] - INFO  [SessionTracker:ZooKeeperServer@347] - Expiring session 0x153e59e20270000, timeout of 30000ms exceeded
2016-04-05 17:30:43,638 [myid:] - INFO  [SessionTracker:ZooKeeperServer@347] - Expiring session 0x153e59e20270002, timeout of 30000ms exceeded
2016-04-05 17:30:43,638 [myid:] - INFO  [SessionTracker:ZooKeeperServer@347] - Expiring session 0x153e59e20270001, timeout of 30000ms exceeded
2016-04-05 17:30:43,639 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@494] - Processed session termination for sessionid: 0x153e59e20270003
2016-04-05 17:30:43,641 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@494] - Processed session termination for sessionid: 0x153e59e20270000
2016-04-05 17:30:43,647 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@494] - Processed session termination for sessionid: 0x153e59e20270002
2016-04-05 17:30:43,653 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@494] - Processed session termination for sessionid: 0x153e59e20270001
2016-04-05 17:30:43,667 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@357] - caught end of stream exception
EndOfStreamException: Unable to read additional data from client sessionid 0x153e59e20270000, likely client has closed socket
	at org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:228)
	at org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:208)
	at java.lang.Thread.run(Thread.java:745)
